title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHE 1040: Chemical Engineering Learning Community,Curriculum in career planning and academic course support for Freshmen learning team. (,https://catalog.iastate.edu/azcourses/ch_e/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
